name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hospoda U hřiště;Liberecký;https://www.firmy.cz/detail/13369889-hospoda-u-hriste-velky-valtinov.html;5;2;50.742336;14.734014;None;None
Šenk Roubenka Helenka;Liberecký;https://www.firmy.cz/detail/13504539-senk-roubenka-helenka-turnov-masov.html;4.9;11;50.566154;15.146428;None;None
Klub Garáž;Liberecký;https://www.firmy.cz/detail/13840319-klub-garaz-straz-nad-nisou.html;5;2;50.792324;15.037956;None;None
Příchovická hospůdka;Liberecký;https://www.firmy.cz/detail/13136151-prichovicka-hospudka-korenov-prichovice.html;4.2;40;50.741937;15.349465;None;None
Hospoda Revoluční 1018/14;Liberecký;https://www.firmy.cz/detail/671823-hospoda-revolucni-1018-14-jablonec-nad-nisou.html;None;None;50.719104;15.169074;None;None
Pivnice Strojovna;Liberecký;https://www.firmy.cz/detail/13646702-pivnice-strojovna-horni-branna.html;5;3;50.608653;15.570079;None;None
Hostinec Na Staré Poště;Liberecký;https://www.firmy.cz/detail/13204439-hostinec-na-stare-poste-zahradky.html;3.7;98;50.628537;14.536277;None;None
Labský zámek;Liberecký;https://www.firmy.cz/detail/13353836-labsky-zamek-liberec-i-stare-mesto.html;4.5;18;50.773555;15.060964;None;None
U Českého Lva;Liberecký;https://www.firmy.cz/detail/12754544-u-ceskeho-lva-mimon-i.html;5;2;50.653540;14.735196;None;None
Pivnice Slovanka;Liberecký;https://www.firmy.cz/detail/12742744-pivnice-slovanka-frydlant.html;None;None;50.922743;15.089887;None;None
Pivnice U Brabčáka;Liberecký;https://www.firmy.cz/detail/13475864-pivnice-u-brabcaka-novy-bor.html;5;2;50.761157;14.557562;None;None
Myslivecký spolek Kavkázsko Libštát, z.s.;Liberecký;https://www.firmy.cz/detail/13110085-myslivecky-spolek-kavkazsko-libstat-z-s-libstat.html;4.5;1;50.556830;15.413414;None;None
Hospůdka Stáj Zakšín;Liberecký;https://www.firmy.cz/detail/13503240-hospudka-staj-zaksin-duba-zaksin.html;4.6;21;50.521674;14.495075;None;None
Bakalářská hospůdka;Liberecký;https://www.firmy.cz/detail/13149491-bakalarska-hospudka-liberec-x-frantiskov.html;5;1;50.762529;15.036683;None;None
Hospoda Pod Kostelem;Liberecký;https://www.firmy.cz/detail/13420364-hospoda-pod-kostelem-hodkovice-nad-mohelkou.html;None;None;50.664345;15.088760;None;None
Občerstvení u Mašinky;Liberecký;https://www.firmy.cz/detail/13099281-obcerstveni-u-masinky-harrachov-mytiny.html;3.7;25;50.771573;15.392520;None;None
