name;region;url;rating;number_of_reviews;latitude;longitude;menu_item;price
Hospoda Vejrovna;Plzen;https://www.firmy.cz/detail/13114808-hospoda-vejrovna-nectiny.html;None;None;49.972699;13.164729;None;None
Hospoda U Křížů;Plzen;https://www.firmy.cz/detail/13371823-hospoda-u-krizu-mlady-smolivec-budislavice.html;4.9;15;49.505774;13.713509;None;None
Kulturní dům Chodov;Plzen;https://www.firmy.cz/detail/13784465-kulturni-dum-chodov-chodov.html;None;None;49.418194;12.835194;None;None
Hospoda Třebomyslice;Plzen;https://www.firmy.cz/detail/13872977-hospoda-trebomyslice-horazdovice-trebomyslice.html;5;1;49.349989;13.669207;None;None
Hospůdka stará škola;Plzen;https://www.firmy.cz/detail/13875460-hospudka-stara-skola-nove-mitrovice.html;5;2;49.580241;13.682010;None;None
Hospůdka U Vodníka;Plzen;https://www.firmy.cz/detail/13450802-hospudka-u-vodnika-tachov.html;5;2;49.796697;12.627123;None;None
Hospůdka soKOLOVNA;Plzen;https://www.firmy.cz/detail/13324707-hospudka-sokolovna-skomelno.html;4.5;1;49.847315;13.642799;None;None
Pivnice U Korbele;Plzen;https://www.firmy.cz/detail/13123461-pivnice-u-korbele-plzen-jizni-predmesti.html;5;3;49.733380;13.372139;None;None
Hospoda U Hřiště;Plzen;https://www.firmy.cz/detail/13345091-hospoda-u-hriste-kysice.html;5;3;49.751231;13.487727;None;None
Hospoda U Kubátů;Plzen;https://www.firmy.cz/detail/13113735-hospoda-u-kubatu-kramolin.html;None;None;49.449586;13.579457;None;None
Hostinec Nebílovy;Plzen;https://www.firmy.cz/detail/13178472-hostinec-nebilovy-nebilovy.html;2.6;4;49.630452;13.430349;None;None
Hostinec na Faře;Plzen;https://www.firmy.cz/detail/13723935-hostinec-na-fare-vrcen.html;None;None;49.507038;13.619303;None;None
ELEVENs Group, s.r.o.;Plzen;https://www.firmy.cz/detail/13128821-elevens-group-rozvadov.html;None;None;49.667030;12.550644;None;None
Hospůdka na statku;Plzen;https://www.firmy.cz/detail/13738965-hospudka-na-statku-letkov.html;4.6;34;49.730116;13.461332;None;None
Bolešinská hospoda;Plzen;https://www.firmy.cz/detail/13178909-bolesinska-hospoda-bolesiny.html;None;None;49.409702;13.358882;None;None
Parlament rock club;Plzen;https://www.firmy.cz/detail/13872953-parlament-rock-club-plzen-jizni-predmesti.html;4.9;8;49.747776;13.371160;None;None
Marek Guldán;Plzen;https://www.firmy.cz/detail/13117873-marek-guldan-ceska-briza.html;4.8;2;49.826293;13.429721;None;None
Hospoda Soběkury;Plzen;https://www.firmy.cz/detail/13820609-hospoda-sobekury-sobekury.html;None;None;49.575830;13.239312;None;None
Pivnice Hájek a Hájková;Plzen;https://www.firmy.cz/detail/288796-pivnice-hajek-a-hajkova-dobrany.html;4.6;4;49.655827;13.296150;None;None
Hostinec U Burešů;Plzen;https://www.firmy.cz/detail/2655371-hostinec-u-buresu-stare-sedlo.html;4.5;2;49.665752;12.863132;None;None
Hostinec Kočín;Plzen;https://www.firmy.cz/detail/13182991-hostinec-kocin-kocin.html;2.8;2;49.930775;13.473813;None;None
Hostinec U kulatý báby;Plzen;https://www.firmy.cz/detail/2423663-hostinec-u-kulaty-baby-studanka.html;4.9;3;49.778615;12.604236;None;None
Hostinec Na Potocích;Plzen;https://www.firmy.cz/detail/13337408-hostinec-na-potocich-radnice.html;3;1;49.855850;13.606394;None;None
Hostinec U Ježků;Plzen;https://www.firmy.cz/detail/13099611-hostinec-u-jezku-kostelec-nedrazice.html;5;1;49.656262;13.036329;None;None
Klubovna U hřiště;Plzen;https://www.firmy.cz/detail/13300305-klubovna-u-hriste-zelezna-ruda.html;4.8;27;49.135447;13.227799;None;None
Penzion Jaroslav Krásný;Plzen;https://www.firmy.cz/detail/12721966-penzion-jaroslav-krasny-plzen-doudlevce.html;5;1;49.727344;13.387899;None;None
Hostinec Dešenice;Plzen;https://www.firmy.cz/detail/13178318-hostinec-desenice-desenice.html;4.9;5;49.274146;13.170496;None;None
