url;rating;number_of_reviews;latitude;longitude;menu_item;price
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Captain Morgan 0, 02;42 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Cortés Ron blanco 0, 02;42 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Legendario elixír rum 0, 02;55 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Zacapa 23 y. o.;97 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Diplomatico rezerva exclusiva 12 áňos;82 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Johnnie Walker red label 0, 02;40 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Tullamore Dew 0, 02;47 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Chivas regál 12 y. o. 0. 02;60 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Jack daniel's/Honey 0. 02;50 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Jim Beam 0. 02;42 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Fernet Stock originál/citrus 0. 02;37 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Becherovka originál/grep 0, 02;37 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Bartida peprmint/griotka/hruška 0, 02;37 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Jägermeister originál/orange 0, 02;40 Kč"
https://www.firmy.cz/detail/13297627-spravovna-praha-zizkov.html;4.1;23;14.448408;50.079143;"Amundsen 0, 02;37 Kč"
